FACILITYID,flood_risk_area_m2,flood_risk_percent
10000464,350604.65847860463,9.134907958115402
10000471,821644.6626846452,23.0778622483647
10006333,1344869.1748914202,39.58668580771859
10003948,278127.56900531886,7.9198680094259375
10002164,1005919.954532338,25.97283115636277
10002165,1103301.3861340256,31.33333832542559
10006336,478408.2292313944,13.72575594162588
10000531,3240664.709333341,92.80309170548183
10004571,125371.17914437107,3.3380016586794117
10000435,205049.53217597207,5.730767334577546
10004657,2355618.7948537148,69.23940726205277
10001460,673330.9443161446,18.572718288941534
10000478,1000964.0220842413,26.801891192110965
10004628,542014.8177607076,15.42229312104833
10000448,1531918.9404668962,43.776407215393874
10000472,1683462.1814549516,43.20957471893573
10004600,303394.85978055774,8.257214504469394
10004615,111511.74085417434,3.1752366932073888
10000353,1653090.120334136,43.33541335673554
10004591,NA,NA
10004655,3927801.81408341,100.00000000044082
10000449,1356354.4838910564,37.157536787536145
10006337,910900.1847611668,26.88121831378602
10000350,118045.20706948187,3.3700938880596603
10004616,229077.66907736225,6.719410885694735
10004564,2118280.6434211344,59.816215734547974
10006564,342364.83179634024,10.406866485312086
10005901,0,0
10005861,NA,NA
10005849,7144.383826953895,0.17672508285524388
10005871,NA,NA
10004043,5424.626068494522,0.11580206688418819
10001632,95692.5402992466,2.1525499196319458
10001609,0,0
10002405,2648212.583082214,56.168852243561865
10004068,0,0
10001624,NA,NA
10001616,1596148.8712956875,43.84770515768419
10001622,1503494.6882346098,28.350956775338044
10001618,NA,NA
10001608,109207.17726791251,2.360742555997942
10004065,1000173.1558058781,19.87036876783304
10001631,284203.187832014,4.548091164573151
10001617,NA,NA
10001626,2329434.7956717964,45.97419848885036
10001606,594938.5132471021,14.28690440511334
10000942,108832.29596706253,2.1906719181753807
10001612,0,0
10001615,NA,NA
10006550,0,0
10006551,994631.5276440457,29.21499959558385
10006552,23853.45052247363,0.6997212213050129
10006554,3056786.6256031194,89.41394098239557
10006553,0,0
10006555,NA,NA
10004060,732163.6510194939,18.46344613598599
10006556,289373.4467456219,8.27147688702478
10005902,0,0
10004053,NA,NA
10006557,0,0
10004062,96534.01891654596,2.703314012475532
10005867,0,0
10006558,33462.86658189923,1.010305563623894
10006559,92246.18191426217,2.64792994579619
10005866,NA,NA
10005862,NA,NA
10005854,NA,NA
10006560,68551.4739104069,2.065231278196925
10006561,663971.5518837447,18.89391091419938
10004044,0,0
10006562,507591.48142606777,13.335978095918408
10001621,NA,NA
10005848,96064.27879571711,2.539761803838167
10004070,0,0
10006563,0,0
10005864,NA,NA
10005865,NA,NA
10004050,1068132.906772148,30.654598443877074
10005887,342838.8421329126,10.37119514729615
10001811,2072480.682016481,40.30913460913945
10001820,0,0
10001815,1569550.2544659567,43.617265462290234
10004250,435811.8825260602,12.830829556425469
10004259,276025.36091101944,7.584680575963211
10004236,862825.4483326636,24.125528274656485
10004238,2592319.5885661175,73.03015777714677
10004264,1221748.5965137228,36.17184725655587
10001812,1410142.7404425011,26.96237527504117
10004255,0,0
10001804,0,0
10006212,707570.1681816427,19.445397994513442
10000109,212268.5163037533,4.400887906224787
10006637,0,0
10001170,10767.699415051897,0.2312197252218431
10001940,22373.8723434257,0.6021379328835251
10001941,23454.328693335417,0.5009446827955623
10003652,259246.48590832844,7.681320502116957
10003662,4706.741679152524,0.11833992265810951
10004330,NA,NA
10004331,NA,NA
10003650,0,0
10000110,173694.60462553232,3.6243511677087827
10000117,1816779.205655222,36.635931414656184
10000121,972853.2218629355,20.7623812881496
10000106,593779.3759286037,12.590173355803383
10000107,397394.5517246211,8.184206587394002
10000102,396131.0220413373,8.657887030298923
10005047,2426152.5282650623,60.1030254175498
10004327,1554771.700120588,38.64713041447213
10005054,0,0
10004312,583507.5987514635,13.588865363310628
10003639,NA,NA
10003645,215902.53426542215,6.241246449955669
10003638,817325.6259183396,23.770706558005585
10003651,8751.008675421384,0.21718933970743506
10003680,660041.8354495837,19.158036306808608
10001944,NA,NA
10003678,132598.6183225136,3.3063852051658444
10005044,99160.3146217402,2.827895983224669
10002729,77119.48685628468,1.6709237647228745
10002725,0,0
10000194,95368.05599031305,1.8896136274201396
10001275,NA,NA
10001274,385474.5232397477,8.235239416743932
10001967,303594.1931184921,6.020912111798206
10000238,568480.8837238335,14.667019826703672
10002838,4842761.674368104,98.39164090641842
10002844,266123.1718481587,5.6409748438559975
10000185,1141595.3548391005,22.565645230016788
10000242,4641664.331021779,99.99999999999152
10000156,0,0
10000175,0,0
10000199,0,0
10002802,0,0
10000245,3143695.78155935,69.35203061501974
10002940,0,0
10002792,0,0
10002758,0,0
10002900,1027868.2417105592,22.13434936771774
10000229,0,0
10000178,358495.2360873636,8.625353810095628
10002731,102185.11939792642,1.9252605074023856
10001050,577238.3334182233,12.098639292870141
10001029,60629.224994963915,1.3431376417566308
10001044,0,0
10006290,84581.07773392707,2.272397800917409
10001045,0,0
10001043,1023006.7443331303,21.94534280893197
10001031,876168.5502790803,19.25733641306865
10001030,923644.1116206067,20.05460387103404
10001830,0,0
10001832,0,0
10001033,497598.79521411256,8.578130864684521
10001034,969773.4646551801,17.50585880970571
10001048,132274.05892828046,3.9018277343705816
10001831,0,0
10000241,5421301.22434874,99.99999999937792
10006678,NA,NA
10006679,NA,NA
10003565,0,0
10003571,443296.2172452535,9.68221261362218
10003568,354492.4857217214,7.5558074595058935
10001016,0,0
10001734,38985.302280758166,0.8379619453248179
10003590,1351996.1028225147,37.34674218876018
10003566,826687.5280388921,14.04295594701265
10001731,835034.9287975404,17.126320019933466
10001730,0,0
10003576,132454.4256407256,3.515667134906804
10003574,263873.86434726184,6.877366338906139
10003569,3670621.5313011506,67.68404351175387
10001017,18353.16512474963,0.40738963526448563
10001735,1743190.5501518415,36.259626334077524
10006633,314197.9669344874,8.516214577930734
10006636,36021.50288769838,0.991076072600484
10006638,115807.34703478683,3.217287839861248
10003593,0,0
10003583,151700.33289868126,4.33403738431705
10001298,352298.2047436292,7.226696816609647
10002958,1351758.1542901143,34.899716967856364
10001294,327405.44919896475,7.068481041451798
10001305,902283.6116309755,26.898680293836325
10001302,0,0
10001312,0,0
10002971,300773.4050113175,7.309203721433574
10002968,1162531.8487216078,23.73206985446215
10001306,0,0
10002986,235414.04106563973,6.516289274234518
10001310,0,0
10001295,0,0
10002956,657696.7554366419,18.383864749677077
10002955,789064.6594677473,22.13545433731763
10005750,394169.71089740563,11.177830677085716
10001297,0,0
10005749,882083.7922354535,23.647823486986383
10000709,NA,NA
10006363,64427.51693843175,1.284730072259452
10003117,2009261.6970688323,49.4503442427352
10003048,NA,NA
10000733,285442.40631637786,5.28801172196991
10003109,NA,NA
10000718,203098.82227536145,4.284401435714553
10003064,0,0
10000721,70884.14817109125,1.3071060296925703
10003052,53348.24936096756,1.0206576898845232
10000728,755662.7735722209,16.792374820989693
10003074,31934.089191719915,0.7023137239424977
10003056,784230.3137481299,16.77782861490129
10003107,NA,NA
10003054,411398.55879755213,8.195489984381915
10000719,1089062.2131636906,23.31818003158583
10003062,41708.48346026076,0.8700736902098062
10001492,221759.22306374845,4.826430256255267
10005227,1165814.6732001656,30.977251945236844
10000724,56682.44957476726,1.2705522979441473
10003106,27945.450978953828,0.8175950674627477
10006641,3205.9694755937903,0.09042249473712467
10006644,13130.240027766093,0.38649545120730694
10001721,0,0
10003561,0,0
10003556,37143.1627231745,0.8027353651858214
10003554,316845.2850201908,7.7576286573751165
10003557,94407.16075267455,2.543124427002142
10003558,0,0
10003559,13499.16100778439,0.38883933528980874
10003553,51828.05970009713,1.373377165751302
10000098,329590.9276180361,6.747803879937715
10001142,1206358.6549837494,23.935203549235478
10001141,1526667.998858199,29.896658676381342
10001928,532990.2055665082,12.214243610341246
10001132,0,0
10001137,NA,NA
10002687,10223.401360128773,0.2268330949184578
10001138,212096.84202057932,4.0026907096884035
10002685,NA,NA
10001147,706876.4299353741,13.855297012965343
10001129,680385.586818574,13.703979409967054
10002691,0,0
10002668,NA,NA
10001921,35062.54813124901,0.9749369206517372
10001123,443001.67260735005,10.64831544932869
10001128,0,0
10001118,718641.439532972,20.342767871815923
10001121,427457.6412261673,10.449285309671227
10001120,0,0
10003758,0,0
10001239,458940.92599093454,11.029193393662863
10001242,1437456.754472794,40.188135020406015
