FACILITYID,mean_ozone
10004453,59.413373947143555
10000318,57.823944091796875
10004514,55.51568794250488
10002135,60.53303909301758
10004517,55.70194625854492
10004476,60.13926696777344
10000295,71.357147216796875
10004522,59.510250091552734
10003891,60.52013969421387
10002140,58.15632629394531
10003900,61.59457969665527
10003878,62.02578926086426
10003943,58.602325439453125
10000293,72.69520823160808
10001424,64.9144287109375
10002118,70.08519744873047
10002115,74.30347442626953
10004484,57.8147824605306
10004260,63.661869049072266
10000312,56.62513732910156
10000838,92.44781112670898
10006344,66.7302017211914
10004251,58.50527572631836
10002192,68.520416259765625
10006567,61.155984242757164
10004248,61.41442718505859
10000508,60.8352902730306
10004170,60.16049385070801
10002633,57.342634201049805
10000337,58.69251346588135
10000388,56.258514404296875
10001766,61.84165700276693
10001798,59.89537811279297
10002174,59.34272384643555
10002177,61.24451700846354
10004614,64.95074462890625
10004194,61.73736445109049
10006534,64.95074462890625
10001769,60.331597328186035
10004210,60.804351806640625
10002657,54.105506896972656
10000485,64.31899833679199
10001797,62.99912071228027
10004190,62.33433405558268
10000442,60.39317830403646
10000459,60.0301456451416
10004651,60.85829162597656
10003507,60.741241455078125
10004625,60.89610195159912
10000498,60.900160471598305
10006535,60.87527160644531
10001709,65.38222694396973
10000463,61.42941665649414
10000515,61.459425608317055
10002184,60.098276138305664
10002182,62.98442077636719
10001705,65.21963755289714
10002157,62.84954071044922
10000390,56.26503944396973
10001014,60.0369815826416
10000363,60.69755840301514
10001720,66.65814971923828
10000345,68.30552291870117
10000374,58.699655532836914
10004569,61.13302040100098
10004567,60.49119758605957
10000450,61.84675979614258
10003496,60.11106777191162
10006330,62.03356742858887
10000400,60.62502098083496
10001454,61.77070617675781
10001711,62.318257649739586
10004639,60.97413444519043
10004606,61.2417049407959
10004650,59.55375671386719
10003538,58.497552235921226
10000480,63.86354192097982
10004611,63.97548484802246
10002178,62.949153900146484
10006324,60.63216209411621
10004612,62.49738311767578
10001459,61.41107368469238
10006664,62.37786865234375
10001717,60.97945912679037
10003515,63.02875328063965
10003546,62.61902046203613
10006332,61.20556894938151
10001015,58.54411951700846
10004656,60.69034385681152
10002716,64.88890838623047
10001978,61.30664825439453
10000190,59.943132400512695
10001969,71.78194427490234
10000247,60.534140268961586
10001984,61.730159759521484
10000243,59.85442638397217
10000154,65.76747512817383
10002726,65.1401481628418
10002905,61.34921932220459
10002920,59.53014373779297
10000151,58.069308280944824
10000174,59.54360580444336
10000246,62.377943674723305
10000197,61.12930202484131
10002893,66.63761393229167
10000198,61.07306480407715
10002784,62.09832763671875
10002822,61.0730562210083
10000212,61.235413551330566
10000215,60.973381996154785
10000206,61.19914093017578
10002714,60.98489570617676
10000200,57.34272766113281
10002917,59.99754810333252
10002916,60.07720756530762
10002857,64.67768732706706
10002928,59.334014892578125
10000204,60.203688303629555
10000213,61.61657206217448
10000184,61.25233173370361
10002835,61.56609853108724
10000216,61.94760767618815
10002799,61.37568283081055
10002845,62.69140911102295
10000224,62.73507817586263
10002827,61.33191680908203
10002791,62.3382625579834
10000209,61.29010899861654
10005130,66.36870193481445
10000196,63.79535675048828
10000210,61.52514457702637
10002755,62.89207649230957
10000234,66.4594783782959
10002886,66.6017951965332
10000161,62.47686958312988
10000152,60.946285247802734
10001966,60.96531105041504
10000228,62.33293914794922
10002858,65.24650573730469
10000208,62.523460388183594
10002876,61.54132556915283
10002862,64.5919418334961
10000203,58.74708048502604
10002828,60.58837636311849
10000248,60.012694358825684
10000176,60.768927574157715
10000122,61.20476722717285
10000120,63.789581298828125
10000103,66.53891944885254
10000101,66.52750778198242
10000111,61.143301010131836
10000118,60.55430221557617
10000119,60.41713333129883
10005208,57.398006439208984
10003951,63.29471206665039
10006345,60.110182762145996
10000560,65.24046325683594
10002226,63.55732981363932
10000578,63.03360366821289
10000385,59.22762552897135
10005261,64.451812744140625
10000773,61.5668420791626
10000799,71.32341003417969
10001530,80.96020698547363
10000428,58.94707260131836
10000056,56.16641362508138
10000384,59.205885887145996
10000394,59.09397761027018
10000414,59.04682922363281
10000381,58.73588466644287
10006189,57.81468963623047
10000430,60.79482841491699
10000418,59.75882148742676
10000419,59.74392604827881
10006206,59.96868896484375
10000444,62.170178731282554
10000055,60.49062442779541
10000057,61.30713367462158
10005642,55.209028244018555
10005640,55.407602310180664
10006207,59.96868896484375
10001218,62.19643211364746
10006195,56.221004486083984
10004094,66.3774917602539
10000963,65.66520690917969
10005933,69.02687581380208
10000949,58.70378303527832
10000327,59.3413340250651
10006511,59.30581092834473
10000292,72.13490041097005
10000329,58.98928737640381
10004574,59.57254695892334
10000460,59.58668899536133
10002175,59.41968822479248
10000504,60.510361989339195
10006167,60.49612522125244
10000494,61.01487159729004
10000465,60.36465708414713
10000453,65.56425628662109
10000437,60.37970225016276
10000440,60.561808586120605
10000473,61.83089351654053
10004139,59.80250358581543
10004126,60.95784378051758
10004137,59.74577331542969
10004138,59.74128246307373
10001738,56.91181945800781
10004127,60.60065841674805
10001739,59.468400955200195
10004125,60.73271179199219
10001742,57.33106517791748
10001743,55.72104263305664
10000467,61.09542369842529
10004140,56.59208869934082
10002187,59.89735412597656
10000546,59.2186164855957
10004646,59.7637825012207
10000512,59.651625633239746
10000679,66.00785064697266
10000680,66.10154469807942
10000658,63.25802993774414
10000659,63.49835777282715
10000694,62.87021255493164
10000633,65.06108093261719
10000308,55.572086334228516
10006659,56.81978988647461
10001470,62.4002685546875
10000642,65.24768676757813
10000315,57.33157444000244
10004527,57.060020446777344
10000545,59.20452117919922
10000510,60.309814453125
10000495,61.209295654296874
10000653,59.52304744720459
10000547,60.04318428039551
10000548,60.074785232543945
10003928,60.4681453704834
10002121,70.06861114501953
10000314,57.192928314208984
10000313,56.38879203796387
10000100,57.505624771118164
10001162,51.29671669006348
10001165,57.22882843017578
10001163,57.62201054890951
10005035,54.956119537353516
10001977,61.92255401611328
10002957,52.846797943115234
10002105,62.69409370422363
10002106,62.72755718231201
10006350,63.25409698486328
10000689,63.583412170410156
10000220,61.200161933898926
10006300,60.13338756561279
10000225,61.369180043538414
10000790,59.9380407333374
10000817,62.745854187011716
10000644,60.58332061767578
10001146,55.30616760253906
10005273,53.38755989074707
10005113,60.07419681549072
10000780,78.52855428059895
10000671,60.4602165222168
10006149,65.48521931966145
10000928,65.70690155029297
10000926,67.19026947021484
10006209,65.89185333251953
10000857,85.45076560974121
10000861,75.06518936157227
10000655,63.128652572631836
10000678,61.15279897054037
10000407,60.466379165649414
10000319,56.286720275878906
10006239,75.1480484008789
10000285,75.00308990478516
10004536,58.37238883972168
10002102,60.938199043273926
10001411,73.1948013305664
10001426,61.28331756591797
10001158,52.78568649291992
10001156,53.91390037536621
10006580,53.91390037536621
10000720,58.13850784301758
10002759,63.941978454589844
10001990,63.4773063659668
10001605,65.13021087646484
10000402,58.31535053253174
10003624,54.762556076049805
10001933,55.38520622253418
10001155,52.531959533691406
10003625,54.421695709228516
10006572,54.421695709228516
10006574,53.1535530090332
10006575,52.8954963684082
10001972,79.69384765625
10005282,57.39497089385986
10002693,57.050926208496094
10000084,62.574201583862305
10000062,60.70630073547363
10002139,58.2221794128418
10000302,64.90691884358723
10000761,56.59576161702474
10000573,68.59329732259114
10000576,63.2770414352417
10006177,59.09621620178223
10006178,59.43409538269043
10000587,60.912407875061035
10000593,60.33351707458496
10000554,61.45033645629883
10002221,61.7324275970459
10000004,59.59002685546875
10000044,59.656959533691406
10002207,66.32608286539714
10002204,62.72360610961914
10002217,62.38456726074219
10000572,62.26552708943685
10002228,61.042524337768555
10002227,63.70013999938965
10003209,62.93885803222656
10003468,60.30287170410156
10006533,67.55208333333333
10006615,56.78978729248047
10001184,64.44722747802734
10004339,64.27153778076172
10001186,57.15340995788574
10001182,64.36030578613281
10001181,64.35591634114583
10001185,64.53652572631836
10001173,54.11730194091797
10001172,53.22039985656738
10001187,58.072479248046875
10000934,65.3441645304362
10000927,64.07265218098958
10000937,65.2869873046875
10000955,59.7630500793457
10000939,65.33921813964844
10001489,56.41526985168457
10000931,59.914506912231445
10004089,59.80479431152344
10000933,59.94962692260742
10000929,65.709442138671875
10006618,61.4534797668457
10000765,58.16818491617838
10002400,67.38547897338867
10000772,64.34249623616536
10002399,62.66947364807129
10005380,65.58307647705078
10002401,68.82305908203125
10002348,70.80573463439941
10001931,56.52079772949219
10000960,64.65698051452637
10002398,66.9786605834961
10002395,63.47872543334961
10002396,63.47872543334961
10002397,63.05496597290039
10000796,71.56336975097656
10005283,74.26031112670898
10000704,60.555641174316406
10000699,62.720863342285156
10000041,59.55522918701172
10003147,55.2168083190918
10000705,60.66489791870117
10006200,56.77040100097656
10000037,60.79802322387695
10000706,59.6620839436849
10000707,59.72761917114258
10000701,63.35666084289551
10002260,63.27522277832031
10002261,60.69421195983887
10006152,58.4646520614624
10002262,60.6692008972168
10000002,63.48736699422201
10000006,56.74693044026693
10006199,56.77040100097656
10000043,59.62434005737305
10000023,55.79143810272217
10000887,62.31993579864502
10000974,66.88229115804036
10000806,77.29490280151367
10000871,68.23591613769531
10005219,63.64020919799805
10001106,55.988237380981445
10001108,59.1656379699707
10006387,63.30434036254883
10000028,57.56033897399902
10003595,57.018951416015625
10000336,58.7405891418457
10006197,60.26578617095947
10001879,60.27151743570963
10006191,64.06552505493164
10001102,55.78474553426107
10001445,61.86635398864746
10000042,60.73655319213867
10006192,56.423789978027344
10000033,65.086456298828125
10002153,65.31957626342773
10006205,67.03523763020833
10000422,57.82763385772705
10000412,56.175665537516274
10000411,56.22701517740885
10000369,57.76406192779541
10000333,58.445699055989586
10001126,60.99611854553223
10000334,58.626057624816895
10000392,58.0740909576416
10000365,58.298399925231934
10000368,58.38444709777832
10004576,60.50167465209961
10004557,64.26763153076172
10000339,67.65349578857422
10004555,67.43405342102051
10004575,60.47152582804362
10000395,58.88727569580078
10000396,59.08351516723633
10000968,60.2764040629069
10000956,59.69007682800293
10000561,65.2471211751302
10000567,63.403228759765625
10000864,62.44717661539713
10000563,76.02703094482422
10000569,62.599100748697914
10000577,63.65710639953613
10000557,60.918809254964195
10000586,61.09466552734375
10000575,63.643232345581055
10000588,60.83687400817871
10002233,58.649818420410156
10000432,58.34366226196289
10004579,59.82179514567057
10000585,60.1305783589681
10002210,65.67547607421875
10005303,70.39837837219238
10000562,66.65111541748047
10002136,60.4767214457194
10004519,58.88963317871094
10004534,57.29807376861572
10000123,NA
10000128,NA
10003694,NA
10003691,NA
10003692,NA
10000127,NA
10001191,NA
10000124,NA
10000126,NA
10001180,64.24041366577148
10001063,57.13890266418457
10000464,61.05435752868652
10000471,61.10388692220052
10006333,60.70319366455078
10003948,64.30210494995117
10002164,61.872144063313804
10002165,61.964417457580566
10006336,59.184814453125
10000531,57.83693218231201
10004571,61.70712916056315
10000435,59.21497344970703
10004657,58.99366887410482
10001460,62.463470458984375
10000478,62.940057118733726
10004628,61.575408935546875
10000448,61.99130821228027
10000472,62.41164588928223
10004600,60.998878479003906
10004615,64.95074462890625
10000353,64.44091542561848
10004591,60.06543445587158
10004655,59.19417381286621
10000449,61.99130821228027
10006337,60.607662200927734
10000350,67.792755126953125
10004616,64.99360656738281
10004564,58.6235466003418
10006564,59.11845270792643
10005901,60.34020233154297
10005861,71.7884635925293
10005849,65.67972373962402
10005871,59.25375556945801
10004043,58.94110107421875
10001632,58.56684112548828
10001609,62.46259117126465
10002405,63.24333699544271
10004068,59.173797607421875
10001624,64.97483571370442
10001616,62.49257278442383
10001622,61.11474736531576
10001618,62.637332916259766
10001608,62.364810943603516
10004065,67.62280654907227
10001631,67.3060417175293
10001617,62.64520454406738
10001626,63.073296864827476
10001606,59.56456756591797
10000942,60.686439514160156
10001612,62.0612424214681
10001615,60.254510243733726
10006550,62.114173889160156
10006551,59.66537094116211
10006552,67.33857345581055
10006554,59.837398529052734
10006553,59.76860237121582
10006555,62.64520454406738
10004060,66.40532938639323
10006556,66.50243186950684
10005902,57.372904459635414
10004053,62.57926940917969
10006557,56.821895599365234
10004062,65.06677627563477
10005867,66.74100875854492
10006558,62.10389200846354
10006559,62.61374473571777
10005866,71.74253845214844
10005862,71.7884635925293
10005854,62.13271713256836
10006560,59.723899841308594
10006561,63.8308219909668
10004044,61.3634147644043
10006562,58.696895599365234
10001621,62.6722297668457
10005848,64.06267356872559
10004070,59.4731814066569
10006563,59.51181411743164
10005864,71.74253845214844
10005865,71.74253845214844
10004050,59.82033920288086
10005887,59.2249641418457
10001811,58.84055805206299
10001820,60.85785166422526
10001815,62.86291249593099
10004250,63.02990913391113
10004259,64.43188985188802
10004236,58.28413391113281
10004238,58.65448570251465
10004264,72.982666015625
10001812,58.867363929748535
10004255,61.95662155151367
10001804,62.30975468953451
10006212,71.7039566040039
10000109,64.33830261230469
10006637,62.54079246520996
10001170,62.41510772705078
10001940,62.443543434143066
10001941,62.55073356628418
10003652,64.16619110107422
10003662,62.78579330444336
10004330,60.42793369293213
10004331,60.452379862467446
10003650,64.21713924407959
10000110,61.58606465657552
10000117,62.00556945800781
10000121,63.508288065592446
10000106,64.11266962687175
10000107,60.163360595703125
10000102,66.70988845825195
10005047,60.03744125366211
10004327,59.16950480143229
10005054,62.03289222717285
10004312,59.42908763885498
10003639,63.92177073160807
10003645,63.01309108734131
10003638,69.02826309204102
10003651,64.25498708089192
10003680,64.15997695922852
10001944,62.228431701660156
10003678,58.76975059509277
10005044,57.94512939453125
10002729,57.984557151794434
10002725,65.28763580322266
10000194,63.72257137298584
10001275,63.76044845581055
10001274,63.79671732584635
10001967,65.73744201660156
10000238,63.59376017252604
10002838,61.40263652801514
10002844,62.933326721191406
10000185,61.3478151957194
10000242,62.14259465535482
10000156,59.85075759887695
10000175,60.710025787353516
10000199,60.94197463989258
10002802,61.39305877685547
10000245,60.17642084757487
10002940,56.36104202270508
10002792,62.46551990509033
10002758,58.203084309895836
10002900,60.45350011189779
10000229,65.06880340576171
10000178,62.75732294718424
10002731,59.97726694742838
10001050,66.20652770996094
10001029,67.68553924560547
10001044,65.20639228820801
10006290,57.18051528930664
10001045,65.26531410217285
10001043,64.57769012451172
10001031,66.81912485758464
10001030,66.81912485758464
10001830,59.381486892700195
10001832,59.99544334411621
10001033,63.06455993652344
10001034,63.191256523132324
10001048,67.97327041625977
10001831,59.99295234680176
10000241,62.01154899597168
10006678,59.24271583557129
10006679,59.18264579772949
10003565,62.361812591552734
10003571,59.89074198404948
10003568,62.080474853515625
10001016,62.27579689025879
10001734,60.34404627482096
10003590,67.1395034790039
10003566,57.04664993286133
10001731,58.574693044026695
10001730,59.73678970336914
10003576,69.34118270874023
10003574,67.79718780517578
10003569,61.52766545613607
10001017,63.38132985432943
10001735,68.05685997009277
10006633,67.83985900878906
10006636,67.26888020833333
10006638,67.10164260864258
10003593,63.705867767333984
10003583,65.59449513753255
10001298,54.980899810791016
10002958,55.95843505859375
10001294,61.254007975260414
10001305,64.28234100341797
10001302,64.18844858805339
10001312,52.91071701049805
10002971,64.36249160766602
10002968,63.05483818054199
10001306,54.411398569742836
10002986,55.5207462310791
10001310,59.26193046569824
10001295,64.13804880777995
10002956,52.39471435546875
10002955,52.39471435546875
10005750,52.7459659576416
10001297,55.40121078491211
10005749,62.42329025268555
10000709,59.54827626546224
10006363,59.158531188964844
10003117,65.3003158569336
10003048,58.2696418762207
10000733,59.066293716430664
10003109,60.0781135559082
10000718,56.70988845825195
10003064,56.53610038757324
10000721,57.875064849853516
10003052,57.78981145222982
10000728,58.46911875406901
10003074,57.007991790771484
10003056,62.28663762410482
10003107,60.85061009724935
10003054,58.243282318115234
10000719,56.66397603352865
10003062,59.1825532913208
10001492,57.5767707824707
10005227,56.552419662475586
10000724,56.42337417602539
10003106,58.14385986328125
10006641,58.14385986328125
10006644,58.14385986328125
10001721,58.82094764709473
10003561,58.82094764709473
10003556,58.78159141540527
10003554,58.857261657714844
10003557,58.78159141540527
10003558,58.82094764709473
10003559,58.82094764709473
10003553,58.82094764709473
10000098,57.49572277069092
10001142,57.72299861907959
10001141,57.72299861907959
10001928,57.69448979695638
10001132,58.765265146891274
10001137,58.686658223470054
10002687,56.821974436442055
10001138,58.1344108581543
10002685,61.61788686116537
10001147,56.50969950358073
10001129,59.91120529174805
10002691,57.97249094645182
10002668,59.176513671875
10001921,57.8253288269043
10001123,65.118011474609375
10001128,62.6124521891276
10001118,56.62753105163574
10001121,65.1182378133138
10001120,65.69208526611328
10003758,NA
10001239,NA
10001242,NA
